"TRS_type","var","x","y025","y050","y","y950","y975","x_norm"
"TAS_app","elev",1724.08,-0.044743255345223,-0.0424470209531733,-0.0330704846328747,-0.0226112857501757,-0.0213968802960254,0.134534558799262
"TAS_app","elev",1788.12,-0.044743255345223,-0.0424470209531733,-0.0330704846328747,-0.0226112857501757,-0.021397732581579,0.201801838198894
"TAS_app","elev",1852.16,-0.044743255345223,-0.042451275661789,-0.0330704846328747,-0.0226114760892575,-0.021397732581579,0.269069117598525
"TAS_app","elev",1916.2,-0.0447438992239571,-0.042455992974876,-0.0330787716938393,-0.022623539811978,-0.021397732581579,0.336336396998156
"TAS_app","elev",1980.24,-0.0447438992239571,-0.042455992974876,-0.033089714552531,-0.022623539811978,-0.021397732581579,0.403603676397787
"TAS_app","elev",2044.28,-0.0447455347202528,-0.042455992974876,-0.0331109303473846,-0.022623539811978,-0.021397732581579,0.470870955797419
"TAS_app","elev",2108.32,-0.044745744385671,-0.0424573358543763,-0.0331109303473846,-0.0226781183800942,-0.0213988907204332,0.53813823519705
"TAS_app","elev",2172.36,-0.0450096794789454,-0.0424664120091074,-0.0331172651416186,-0.0226904157941237,-0.0213988907204332,0.605405514596681
"TAS_app","elev",2236.4,-0.0450096794789454,-0.0424664120091074,-0.0331172651416186,-0.0226904157941237,-0.0213988907204332,0.672672793996312
"TAS_app","elev",2300.44,-0.0450096794789454,-0.042502917242631,-0.0334083429942583,-0.022780541464303,-0.0214279696849566,0.739940073395943
"TAS_app","elev",2364.48,-0.0450894045992992,-0.042879472094349,-0.0335426944940177,-0.0228346079828733,-0.0215654525829022,0.807207352795575
"TAS_app","elev",2428.52,-0.0452645743738145,-0.0438818118632444,-0.0337526860696869,-0.0234517160697081,-0.0215669486939778,0.874474632195206
"TAS_app","elev",2492.56,-0.0452645743738145,-0.0439156686862841,-0.033773846693224,-0.0234517160697081,-0.0219752261993261,0.941741911594838
"TAS_app","elev",2556.6,-0.046067066963591,-0.0446677563891837,-0.0340197719774937,-0.0237008947595451,-0.0223807093708824,1.00900919099447
"TAS_app","elev",2620.64,-0.0467792766343469,-0.0451891521044928,-0.03518296369398,-0.0242290169384293,-0.0225044645061632,1.0762764703941
"TAS_app","elev",2684.68,-0.0467792766343469,-0.0453731993319193,-0.03531956956793,-0.0242290169384293,-0.0225044645061632,1.14354374979373
"TAS_app","elev",2748.72,-0.0467792766343469,-0.0453731993319193,-0.03531956956793,-0.0242290169384293,-0.0225044645061632,1.21081102919336
"TAS_app","elev",2812.76,-0.0482935552570294,-0.0465251566381676,-0.036373850667502,-0.0259866499665088,-0.0231203265367551,1.27807830859299
"TAS_app","elev",2876.8,-0.0482935552570294,-0.0465251566381676,-0.036373850667502,-0.0259866499665088,-0.0231203265367551,1.34534558799262
"TAS_app","elev",2940.84,-0.0482935552570294,-0.0466022561722078,-0.0364019257695037,-0.0259866499665088,-0.0236666331526294,1.41261286739226
"TAS_app","elev",3004.88,-0.0482935552570294,-0.0466022561722078,-0.0364019257695037,-0.0259866499665088,-0.0236666331526294,1.47988014679189
"TAS_app","elev",3068.92,-0.0482935552570294,-0.0466022561722078,-0.0364019257695037,-0.0259866499665088,-0.0236666331526294,1.54714742619152
"TAS_app","elev",3132.96,-0.0482935552570294,-0.0466022561722078,-0.0364019257695037,-0.0259866499665088,-0.0236666331526294,1.61441470559115
"TAS_app","elev",3197,-0.0482935552570294,-0.0466022561722078,-0.0364019257695037,-0.0259866499665088,-0.0236666331526294,1.68168198499078
"TAS_app","mat",-6.72227740285918,-0.036071500050019,-0.0343358581669039,-0.0261927962107871,-0.0197115478006257,-0.018033524727124,-1.68168198499078
"TAS_app","mat",-6.05276114736598,-0.036071500050019,-0.0351052002940906,-0.0272952871249833,-0.0200665895499118,-0.0194471625620071,-1.61441470559115
"TAS_app","mat",-5.38324489187278,-0.036071500050019,-0.0351052002940906,-0.0272952871249833,-0.0200665895499118,-0.0194471625620071,-1.54714742619152
